name,code,link,manager
国富弹性市值混合,450002,http://fundf10.eastmoney.com/450002.html,赵晓东
国富中国收益混合,450001,http://fundf10.eastmoney.com/450001.html,徐荔蓉
国富策略回报混合,450010,http://fundf10.eastmoney.com/450010.html,王晓宁
国富焦点驱动混合,000065,http://fundf10.eastmoney.com/000065.html,赵晓东
国富金融地产混合A,001392,http://fundf10.eastmoney.com/001392.html,赵宇烨
国富金融地产混合C,001393,http://fundf10.eastmoney.com/001393.html,赵宇烨
国富天颐混合A,005652,http://fundf10.eastmoney.com/005652.html,刘晓
国富新机遇混合A,002087,http://fundf10.eastmoney.com/002087.html,刘晓
国富新机遇混合C,002088,http://fundf10.eastmoney.com/002088.html,刘晓
国富天颐混合C,005653,http://fundf10.eastmoney.com/005653.html,刘晓
国富新趋势混合A,005552,http://fundf10.eastmoney.com/005552.html,杜飞
国富新趋势混合C,005553,http://fundf10.eastmoney.com/005553.html,杜飞
国富成长动力混合,450007,http://fundf10.eastmoney.com/450007.html,杜飞
国富平衡养老三年混合(FOF),008625,http://fundf10.eastmoney.com/008625.html,吴弦
嘉实基础产业优选股票A,009126,http://fundf10.eastmoney.com/009126.html,肖觅
嘉实基础产业优选股票C,009127,http://fundf10.eastmoney.com/009127.html,肖觅
嘉实资源精选股票A,005660,http://fundf10.eastmoney.com/005660.html,苏文杰
嘉实资源精选股票C,005661,http://fundf10.eastmoney.com/005661.html,苏文杰
嘉实价值精选股票,005267,http://fundf10.eastmoney.com/005267.html,谭丽
嘉实核心优势股票发起式,005612,http://fundf10.eastmoney.com/005612.html,胡宇飞
嘉实低价策略股票,001577,http://fundf10.eastmoney.com/001577.html,栾峰
嘉实消费精选股票A,006604,http://fundf10.eastmoney.com/006604.html,常蓁
嘉实沪港深精选股票,001878,http://fundf10.eastmoney.com/001878.html,张金涛
嘉实消费精选股票C,006605,http://fundf10.eastmoney.com/006605.html,常蓁
嘉实回报精选股票,008958,http://fundf10.eastmoney.com/008958.html,常蓁
嘉实物流产业股票A,003298,http://fundf10.eastmoney.com/003298.html,肖觅
嘉实研究阿尔法股票,000082,http://fundf10.eastmoney.com/000082.html,张露
嘉实逆向策略股票,000985,http://fundf10.eastmoney.com/000985.html,曲盛伟
嘉实物流产业股票C,003299,http://fundf10.eastmoney.com/003299.html,肖觅
嘉实互通精选股票,006803,http://fundf10.eastmoney.com/006803.html,陈叶雁南
嘉实金融精选股票A,005662,http://fundf10.eastmoney.com/005662.html,李欣
嘉实金融精选股票C,005663,http://fundf10.eastmoney.com/005663.html,李欣
嘉实腾讯自选股大数据策略股票,001637,http://fundf10.eastmoney.com/001637.html,刘斌
嘉实新能源新材料股票A,003984,http://fundf10.eastmoney.com/003984.html,姚志鹏
嘉实新能源新材料股票C,003985,http://fundf10.eastmoney.com/003985.html,姚志鹏
嘉实沪深300指数研究增强,000176,http://fundf10.eastmoney.com/000176.html,龙昌伦
嘉实长青竞争优势股票A,007133,http://fundf10.eastmoney.com/007133.html,龙昌伦
嘉实富时中国A50ETF联接A,004488,http://fundf10.eastmoney.com/004488.html,刘珈吟
嘉实富时中国A50ETF联接C,005229,http://fundf10.eastmoney.com/005229.html,刘珈吟
嘉实长青竞争优势股票C,007134,http://fundf10.eastmoney.com/007134.html,龙昌伦
嘉实农业产业股票,003634,http://fundf10.eastmoney.com/003634.html,吴越
嘉实沪深300红利低波动ETF联接A,007605,http://fundf10.eastmoney.com/007605.html,何如
嘉实沪深300红利低波动ETF联接C,007606,http://fundf10.eastmoney.com/007606.html,何如
嘉实医药健康股票A,005303,http://fundf10.eastmoney.com/005303.html,颜媛
嘉实央企创新驱动ETF联接A,007792,http://fundf10.eastmoney.com/007792.html,刘珈吟
嘉实深证基本面120联接A,070023,http://fundf10.eastmoney.com/070023.html,刘珈吟
嘉实央企创新驱动ETF联接C,007793,http://fundf10.eastmoney.com/007793.html,刘珈吟
嘉实深证基本面120联接C,005998,http://fundf10.eastmoney.com/005998.html,刘珈吟
嘉实医药健康股票C,005304,http://fundf10.eastmoney.com/005304.html,颜媛
嘉实基本面50指数(LOF)A,160716,http://fundf10.eastmoney.com/160716.html,何如
嘉实中证500指数增强A,008778,http://fundf10.eastmoney.com/008778.html,龙昌伦
嘉实先进制造股票,001039,http://fundf10.eastmoney.com/001039.html,张淼
嘉实基本面50指数(LOF)C,160725,http://fundf10.eastmoney.com/160725.html,何如
嘉实中证500指数增强C,008779,http://fundf10.eastmoney.com/008779.html,龙昌伦
嘉实新消费股票,001044,http://fundf10.eastmoney.com/001044.html,谭丽
嘉实医疗保健股票,000711,http://fundf10.eastmoney.com/000711.html,颜媛
嘉实港股通新经济指数A,501311,http://fundf10.eastmoney.com/501311.html,陈正宪
嘉实港股通新经济指数C,006614,http://fundf10.eastmoney.com/006614.html,陈正宪
嘉实沪深300ETF联接A,160706,http://fundf10.eastmoney.com/160706.html,何如
嘉实沪深300ETF联接C,160724,http://fundf10.eastmoney.com/160724.html,何如
嘉实事件驱动股票,001416,http://fundf10.eastmoney.com/001416.html,张自力
嘉实中证金融地产ETF联接A,001539,http://fundf10.eastmoney.com/001539.html,刘珈吟
嘉实智能汽车股票,002168,http://fundf10.eastmoney.com/002168.html,姚志鹏
嘉实中证金融地产ETF联接C,005999,http://fundf10.eastmoney.com/005999.html,刘珈吟
嘉实文体娱乐股票A,003053,http://fundf10.eastmoney.com/003053.html,张丹华
嘉实文体娱乐股票C,003054,http://fundf10.eastmoney.com/003054.html,张丹华
嘉实中证主要消费ETF联接A,009179,http://fundf10.eastmoney.com/009179.html,刘珈吟
嘉实中证主要消费ETF联接C,009180,http://fundf10.eastmoney.com/009180.html,刘珈吟
嘉实企业变革股票,001036,http://fundf10.eastmoney.com/001036.html,谢泽林
嘉实互融精选股票,006603,http://fundf10.eastmoney.com/006603.html,蒋一茜
嘉实环保低碳股票,001616,http://fundf10.eastmoney.com/001616.html,姚志鹏
嘉实中证500ETF联接A,000008,http://fundf10.eastmoney.com/000008.html,何如
嘉实中证500ETF联接C,070039,http://fundf10.eastmoney.com/070039.html,何如
嘉实前沿科技沪港深股票,004450,http://fundf10.eastmoney.com/004450.html,张丹华
嘉实新兴科技100ETF联接A,007815,http://fundf10.eastmoney.com/007815.html,李直
嘉实新兴科技100ETF联接C,007816,http://fundf10.eastmoney.com/007816.html,李直
嘉实新兴产业股票,000751,http://fundf10.eastmoney.com/000751.html,归凯
嘉实中创400ETF联接A,070030,http://fundf10.eastmoney.com/070030.html,刘珈吟
嘉实中创400ETF联接C,005727,http://fundf10.eastmoney.com/005727.html,刘珈吟
嘉实周期优选混合,070027,http://fundf10.eastmoney.com/070027.html,肖觅
嘉实丰和灵活配置混合,004355,http://fundf10.eastmoney.com/004355.html,谭丽
嘉实价值成长混合,007895,http://fundf10.eastmoney.com/007895.html,洪流
嘉实瑞熙三年封闭运作混合A,501091,http://fundf10.eastmoney.com/501091.html,洪流
嘉实瑞虹三年定期混合,501088,http://fundf10.eastmoney.com/501088.html,洪流
嘉实价值优势混合,070019,http://fundf10.eastmoney.com/070019.html,谭丽
嘉实价值发现三个月定开混合,010190,http://fundf10.eastmoney.com/010190.html,谭丽
嘉实策略混合,070011,http://fundf10.eastmoney.com/070011.html,董福焱
嘉实瑞成两年持有期混合A,009138,http://fundf10.eastmoney.com/009138.html,张金涛
嘉实瑞成两年持有期混合C,009139,http://fundf10.eastmoney.com/009139.html,张金涛
嘉实瑞享定期混合,160726,http://fundf10.eastmoney.com/160726.html,张金涛
嘉实主题混合,070010,http://fundf10.eastmoney.com/070010.html,王丹
嘉实新优选混合,002149,http://fundf10.eastmoney.com/002149.html,刘宁
嘉实研究精选混合A,070013,http://fundf10.eastmoney.com/070013.html,张露
嘉实主题新动力混合,070021,http://fundf10.eastmoney.com/070021.html,曲盛伟
嘉实稳健混合,070003,http://fundf10.eastmoney.com/070003.html,栾峰
嘉实回报混合,070018,http://fundf10.eastmoney.com/070018.html,常蓁
嘉实沪港深回报混合,004477,http://fundf10.eastmoney.com/004477.html,张金涛
嘉实服务增值行业混合,070006,http://fundf10.eastmoney.com/070006.html,常蓁
嘉实惠泽混合(LOF),160722,http://fundf10.eastmoney.com/160722.html,方晗
嘉实优化红利混合,070032,http://fundf10.eastmoney.com/070032.html,常蓁
嘉实量化阿尔法混合,070017,http://fundf10.eastmoney.com/070017.html,金猛
嘉实新趋势混合,002222,http://fundf10.eastmoney.com/002222.html,刘宁
嘉实新起点混合A,001688,http://fundf10.eastmoney.com/001688.html,刘宁
嘉实研究增强混合,001758,http://fundf10.eastmoney.com/001758.html,王汉博
嘉实新起点混合C,002178,http://fundf10.eastmoney.com/002178.html,刘宁
嘉实战略配售(LOF),501189,http://fundf10.eastmoney.com/501189.html,刘宁
嘉实创新成长混合,001760,http://fundf10.eastmoney.com/001760.html,王汉博
嘉实精选平衡混合A,009649,http://fundf10.eastmoney.com/009649.html,董福焱
嘉实精选平衡混合C,009650,http://fundf10.eastmoney.com/009650.html,董福焱
嘉实新思路混合,001755,http://fundf10.eastmoney.com/001755.html,刘宁
嘉实中小企业量化活力混合,004536,http://fundf10.eastmoney.com/004536.html,金猛
嘉实产业先锋混合A,009869,http://fundf10.eastmoney.com/009869.html,姚志鹏
嘉实新财富混合,002211,http://fundf10.eastmoney.com/002211.html,刘宁
嘉实产业先锋混合C,009870,http://fundf10.eastmoney.com/009870.html,姚志鹏
嘉实策略优选混合,001756,http://fundf10.eastmoney.com/001756.html,胡永青
嘉实新添丰定期混合,004916,http://fundf10.eastmoney.com/004916.html,刘宁
嘉实新添华定期混合,004353,http://fundf10.eastmoney.com/004353.html,刘宁
嘉实新起航混合,002212,http://fundf10.eastmoney.com/002212.html,刘宁
嘉实稳福混合A,009387,http://fundf10.eastmoney.com/009387.html,轩璇
嘉实新添益定期混合A,007266,http://fundf10.eastmoney.com/007266.html,刘宁
嘉实稳福混合C,009388,http://fundf10.eastmoney.com/009388.html,轩璇
嘉实前沿创新混合,009993,http://fundf10.eastmoney.com/009993.html,张丹华
嘉实新添辉定期混合A,005088,http://fundf10.eastmoney.com/005088.html,刘宁
嘉实新添益定期混合C,007267,http://fundf10.eastmoney.com/007267.html,刘宁
嘉实绝对收益策略定期混合,000414,http://fundf10.eastmoney.com/000414.html,金猛
嘉实新添辉定期混合C,005089,http://fundf10.eastmoney.com/005089.html,刘宁
嘉实对冲套利定期混合,000585,http://fundf10.eastmoney.com/000585.html,金猛
嘉实安益混合,003187,http://fundf10.eastmoney.com/003187.html,赖礼辉
嘉实稳惠6个月持有期混合A,009558,http://fundf10.eastmoney.com/009558.html,胡永青
嘉实稳惠6个月持有期混合C,009559,http://fundf10.eastmoney.com/009559.html,胡永青
嘉实新添元定期混合A,006982,http://fundf10.eastmoney.com/006982.html,刘宁
嘉实新添元定期混合C,006983,http://fundf10.eastmoney.com/006983.html,刘宁
嘉实润泽量化定期混合,005167,http://fundf10.eastmoney.com/005167.html,刘斌
嘉实鑫和一年持有期混合A,008664,http://fundf10.eastmoney.com/008664.html,王茜
嘉实科技创新混合,007343,http://fundf10.eastmoney.com/007343.html,王贵重
嘉实鑫和一年持有期混合C,008665,http://fundf10.eastmoney.com/008665.html,王茜
嘉实领航资产配置混合A,005156,http://fundf10.eastmoney.com/005156.html,张静
嘉实领航资产配置混合C,005157,http://fundf10.eastmoney.com/005157.html,张静
嘉实养老2050混合(FOF),007188,http://fundf10.eastmoney.com/007188.html,郑科
嘉实动力先锋混合A,009909,http://fundf10.eastmoney.com/009909.html,姚志鹏
嘉实优势成长混合,003292,http://fundf10.eastmoney.com/003292.html,孟夏
嘉实新添泽定期混合,004775,http://fundf10.eastmoney.com/004775.html,刘宁
嘉实养老2040混合(FOF),006307,http://fundf10.eastmoney.com/006307.html,郑科
嘉实养老2030混合(FOF),006245,http://fundf10.eastmoney.com/006245.html,郑科
嘉实动力先锋混合C,009910,http://fundf10.eastmoney.com/009910.html,姚志鹏
嘉实润和量化定期混合,005166,http://fundf10.eastmoney.com/005166.html,刘斌
嘉实浦惠6个月持有期混合A,009820,http://fundf10.eastmoney.com/009820.html,胡永青
嘉实浦惠6个月持有期混合C,009821,http://fundf10.eastmoney.com/009821.html,胡永青
嘉实成长增强混合,001759,http://fundf10.eastmoney.com/001759.html,归凯
嘉实核心成长混合A,010186,http://fundf10.eastmoney.com/010186.html,归凯
嘉实增长混合,070002,http://fundf10.eastmoney.com/070002.html,归凯
嘉实核心成长混合C,010187,http://fundf10.eastmoney.com/010187.html,归凯
嘉实优质精选混合A,010275,http://fundf10.eastmoney.com/010275.html,胡涛
嘉实远见精选两年持有期混合,009795,http://fundf10.eastmoney.com/009795.html,归凯
嘉实领先成长混合,070022,http://fundf10.eastmoney.com/070022.html,归凯
嘉实优质精选混合C,010276,http://fundf10.eastmoney.com/010276.html,胡涛
嘉实新添荣定期混合A,005796,http://fundf10.eastmoney.com/005796.html,刘宁
嘉实新添荣定期混合C,005797,http://fundf10.eastmoney.com/005797.html,刘宁
嘉实成长收益混合A,070001,http://fundf10.eastmoney.com/070001.html,胡涛
嘉实创新先锋混合A,009994,http://fundf10.eastmoney.com/009994.html,颜媛
嘉实瑞和两年持有期混合,009137,http://fundf10.eastmoney.com/009137.html,归凯
嘉实创新先锋混合C,009995,http://fundf10.eastmoney.com/009995.html,颜媛
嘉实泰和混合,000595,http://fundf10.eastmoney.com/000595.html,归凯
嘉实远见企业精选两年持有期混合,008150,http://fundf10.eastmoney.com/008150.html,胡涛
嘉实优质企业混合,070099,http://fundf10.eastmoney.com/070099.html,胡涛
嘉实新收益混合,000870,http://fundf10.eastmoney.com/000870.html,胡涛
嘉实价值长青混合C,010274,http://fundf10.eastmoney.com/010274.html,谭丽
嘉实价值长青混合A,010273,http://fundf10.eastmoney.com/010273.html,谭丽
嘉实民安添岁稳健养老一年持有期混合(FOF),010277,http://fundf10.eastmoney.com/010277.html,郑科
嘉实港股优势混合A,010041,http://fundf10.eastmoney.com/010041.html,张金涛
嘉实港股优势混合C,010042,http://fundf10.eastmoney.com/010042.html,张金涛
嘉实创业板两年定期混合,160727,http://fundf10.eastmoney.com/160727.html,张丹华
嘉实品质回报混合,011248,http://fundf10.eastmoney.com/011248.html,常蓁
嘉实竞争力优选混合C,010438,http://fundf10.eastmoney.com/010438.html,洪流
嘉实竞争力优选混合A,010437,http://fundf10.eastmoney.com/010437.html,洪流
嘉实浦盈一年持有期混合A,011516,http://fundf10.eastmoney.com/011516.html,王茜
嘉实浦盈一年持有期混合C,011517,http://fundf10.eastmoney.com/011517.html,王茜
嘉实阿尔法优选混合A,011246,http://fundf10.eastmoney.com/011246.html,洪流
嘉实阿尔法优选混合C,011247,http://fundf10.eastmoney.com/011247.html,洪流
国君资管君得益三个月持有混合A,952013,http://fundf10.eastmoney.com/952013.html,高琛
国君资管君得益三个月持有混合C,952313,http://fundf10.eastmoney.com/952313.html,高琛
国君资管君得鑫两年持有期混合C,952099,http://fundf10.eastmoney.com/952099.html,张骏
国君资管君得鑫两年持有期混合A,952009,http://fundf10.eastmoney.com/952009.html,张骏
国君资管君得明混合,952004,http://fundf10.eastmoney.com/952004.html,张骏
国君资管君得诚混合,952035,http://fundf10.eastmoney.com/952035.html,杜浩然
德邦量化优选股票(LOF)A,167702,http://fundf10.eastmoney.com/167702.html,王本昌
德邦量化优选股票(LOF)C,167703,http://fundf10.eastmoney.com/167703.html,王本昌
德邦民裕进取量化精锐股票A,007614,http://fundf10.eastmoney.com/007614.html,王本昌
德邦民裕进取量化精锐股票C,007615,http://fundf10.eastmoney.com/007615.html,王本昌
德邦量化新锐股票A,167705,http://fundf10.eastmoney.com/167705.html,王本昌
德邦量化新锐股票C,167706,http://fundf10.eastmoney.com/167706.html,王本昌
德邦福鑫灵活配置混合A,001229,http://fundf10.eastmoney.com/001229.html,吴昊
德邦福鑫灵活配置混合C,002106,http://fundf10.eastmoney.com/002106.html,吴昊
德邦乐享生活混合A,006167,http://fundf10.eastmoney.com/006167.html,黎莹
德邦乐享生活混合C,006168,http://fundf10.eastmoney.com/006168.html,黎莹
德邦大健康灵活配置混合,001179,http://fundf10.eastmoney.com/001179.html,黎莹
德邦新回报灵活配置混合,003132,http://fundf10.eastmoney.com/003132.html,戴鹤忠
德邦大消费混合A,008840,http://fundf10.eastmoney.com/008840.html,黎莹
德邦大消费混合C,008841,http://fundf10.eastmoney.com/008841.html,黎莹
德邦鑫星价值灵活配置混合A,001412,http://fundf10.eastmoney.com/001412.html,张铮烁
德邦鑫星价值灵活配置混合C,002112,http://fundf10.eastmoney.com/002112.html,张铮烁
德邦惠利混合A,009073,http://fundf10.eastmoney.com/009073.html,吴昊
德邦惠利混合C,009074,http://fundf10.eastmoney.com/009074.html,吴昊
德邦安鑫混合A,009071,http://fundf10.eastmoney.com/009071.html,丁孙楠
德邦安鑫混合C,009072,http://fundf10.eastmoney.com/009072.html,丁孙楠
德邦稳盈增长灵活配置混合,004260,http://fundf10.eastmoney.com/004260.html,吴昊
德邦安益6个月持有期混合A,009574,http://fundf10.eastmoney.com/009574.html,丁孙楠
德邦安益6个月持有期混合C,009575,http://fundf10.eastmoney.com/009575.html,丁孙楠
德邦优化混合,770001,http://fundf10.eastmoney.com/770001.html,汪晖
德邦民裕进取量化混合A,005947,http://fundf10.eastmoney.com/005947.html,王本昌
德邦民裕进取量化混合C,005948,http://fundf10.eastmoney.com/005948.html,王本昌
德邦科技创新一年定开混合A,009432,http://fundf10.eastmoney.com/009432.html,黎莹
德邦科技创新一年定开混合C,009433,http://fundf10.eastmoney.com/009433.html,黎莹
德邦量化对冲混合A,008838,http://fundf10.eastmoney.com/008838.html,王本昌
德邦量化对冲混合C,008839,http://fundf10.eastmoney.com/008839.html,王本昌
德邦沪港深龙头混合C,010784,http://fundf10.eastmoney.com/010784.html,郭成东
德邦沪港深龙头混合A,010783,http://fundf10.eastmoney.com/010783.html,郭成东
德邦安顺混合C,008720,http://fundf10.eastmoney.com/008720.html,徐一阳
德邦安顺混合A,008719,http://fundf10.eastmoney.com/008719.html,徐一阳
兴业国企改革混合,001623,http://fundf10.eastmoney.com/001623.html,刘方旭
兴业成长动力混合,002597,http://fundf10.eastmoney.com/002597.html,高圣
兴业睿进混合A,009539,http://fundf10.eastmoney.com/009539.html,刘方旭
兴业睿进混合C,009540,http://fundf10.eastmoney.com/009540.html,刘方旭
兴业龙腾双益平衡混合,005706,http://fundf10.eastmoney.com/005706.html,刘方旭
兴业研究精选混合,010460,http://fundf10.eastmoney.com/010460.html,邹慧
兴业多策略混合,000963,http://fundf10.eastmoney.com/000963.html,冯烜
兴业聚利灵活配置混合,001272,http://fundf10.eastmoney.com/001272.html,冯烜
兴业聚宝灵活配置混合,002330,http://fundf10.eastmoney.com/002330.html,冯烜
兴业安保优选混合,006366,http://fundf10.eastmoney.com/006366.html,刘方旭
兴业聚丰灵活配置混合,002668,http://fundf10.eastmoney.com/002668.html,唐丁祥
兴业聚源灵活配置混合,002660,http://fundf10.eastmoney.com/002660.html,徐青
兴业聚惠灵活配置混合A,001547,http://fundf10.eastmoney.com/001547.html,徐青
兴业聚华混合A,005984,http://fundf10.eastmoney.com/005984.html,丁进
兴业聚惠灵活配置混合C,002923,http://fundf10.eastmoney.com/002923.html,徐青
兴业聚华混合C,005985,http://fundf10.eastmoney.com/005985.html,丁进
兴业优势产业混合A,010181,http://fundf10.eastmoney.com/010181.html,冯烜
兴业聚鑫灵活配置混合A,002498,http://fundf10.eastmoney.com/002498.html,腊博
兴业聚盈灵活配置混合,002494,http://fundf10.eastmoney.com/002494.html,腊博
兴业优势产业混合C,010182,http://fundf10.eastmoney.com/010182.html,冯烜
兴业聚鑫灵活配置混合C,008221,http://fundf10.eastmoney.com/008221.html,腊博
兴业养老2035(FOF)A,006894,http://fundf10.eastmoney.com/006894.html,王晓辉
兴业养老2035(FOF)C,006895,http://fundf10.eastmoney.com/006895.html,王晓辉
兴业消费精选混合C,010618,http://fundf10.eastmoney.com/010618.html,冯烜
兴业消费精选混合A,010617,http://fundf10.eastmoney.com/010617.html,冯烜
兴业聚申一年持有期混合C,010782,http://fundf10.eastmoney.com/010782.html,腊博
兴业聚申一年持有期混合A,010781,http://fundf10.eastmoney.com/010781.html,腊博
兴业医疗保健混合C,011467,http://fundf10.eastmoney.com/011467.html,陈旭
兴业医疗保健混合A,011466,http://fundf10.eastmoney.com/011466.html,陈旭
金鹰医疗健康产业A,004040,http://fundf10.eastmoney.com/004040.html,韩广哲
金鹰医疗健康产业C,004041,http://fundf10.eastmoney.com/004041.html,韩广哲
金鹰科技创新股票,001167,http://fundf10.eastmoney.com/001167.html,乔春
金鹰信息产业股票A,003853,http://fundf10.eastmoney.com/003853.html,樊勇
金鹰信息产业股票C,005885,http://fundf10.eastmoney.com/005885.html,樊勇
金鹰量化精选股票(LOF),162107,http://fundf10.eastmoney.com/162107.html,乔春
金鹰改革红利混合,001951,http://fundf10.eastmoney.com/001951.html,倪超
金鹰元和灵活配置混合A,002681,http://fundf10.eastmoney.com/002681.html,倪超
金鹰元和灵活配置混合C,002682,http://fundf10.eastmoney.com/002682.html,倪超
金鹰策略配置混合,210008,http://fundf10.eastmoney.com/210008.html,韩广哲
金鹰多元策略混合,002844,http://fundf10.eastmoney.com/002844.html,樊勇
金鹰内需成长混合A,009968,http://fundf10.eastmoney.com/009968.html,陈立
金鹰内需成长混合C,009969,http://fundf10.eastmoney.com/009969.html,陈立
金鹰民族新兴混合,001298,http://fundf10.eastmoney.com/001298.html,陈立
金鹰产业整合混合,001366,http://fundf10.eastmoney.com/001366.html,杨晓斌
金鹰行业优势混合,210003,http://fundf10.eastmoney.com/210003.html,倪超
金鹰成份优选混合,210001,http://fundf10.eastmoney.com/210001.html,倪超
金鹰鑫瑞混合A,003502,http://fundf10.eastmoney.com/003502.html,龙悦芳
金鹰鑫瑞混合C,003503,http://fundf10.eastmoney.com/003503.html,龙悦芳
金鹰民丰回报定期开放混合,004265,http://fundf10.eastmoney.com/004265.html,林龙军
金鹰灵活配置混合A,210010,http://fundf10.eastmoney.com/210010.html,杨晓斌
金鹰灵活配置混合C,210011,http://fundf10.eastmoney.com/210011.html,杨晓斌
金鹰元禧混合A,210006,http://fundf10.eastmoney.com/210006.html,戴骏
金鹰元禧混合C,002425,http://fundf10.eastmoney.com/002425.html,戴骏
金鹰民安回报定开A,006972,http://fundf10.eastmoney.com/006972.html,林龙军
金鹰民安回报定开C,007735,http://fundf10.eastmoney.com/007735.html,林龙军
金鹰元安混合A,000110,http://fundf10.eastmoney.com/000110.html,林龙军
金鹰元安混合C,002513,http://fundf10.eastmoney.com/002513.html,林龙军
金鹰中小盘精选混合,162102,http://fundf10.eastmoney.com/162102.html,陈颖
金鹰技术领先灵活配置混合A,210007,http://fundf10.eastmoney.com/210007.html,杨刚
金鹰鑫益混合A,003484,http://fundf10.eastmoney.com/003484.html,林龙军
金鹰技术领先灵活配置混合C,002196,http://fundf10.eastmoney.com/002196.html,杨刚
金鹰鑫益混合C,003485,http://fundf10.eastmoney.com/003485.html,林龙军
金鹰鑫益混合E,007233,http://fundf10.eastmoney.com/007233.html,林龙军
金鹰稳健成长混合,210004,http://fundf10.eastmoney.com/210004.html,陈立
金鹰周期优选混合,004211,http://fundf10.eastmoney.com/004211.html,王喆
金鹰主题优势混合,210005,http://fundf10.eastmoney.com/210005.html,陈立
金鹰转型动力混合,004044,http://fundf10.eastmoney.com/004044.html,王喆
金鹰核心资源混合,210009,http://fundf10.eastmoney.com/210009.html,陈颖
金鹰红利价值混合,210002,http://fundf10.eastmoney.com/210002.html,陈颖
金鹰智慧生活混合,002303,http://fundf10.eastmoney.com/002303.html,王喆
金鹰责任投资混合C,011156,http://fundf10.eastmoney.com/011156.html,倪超
金鹰责任投资混合A,011155,http://fundf10.eastmoney.com/011155.html,倪超
金鹰年年邮益一年持有混合A,011351,http://fundf10.eastmoney.com/011351.html,林龙军
金鹰年年邮益一年持有混合C,011352,http://fundf10.eastmoney.com/011352.html,林龙军
汇安沪深300指数增强A,003884,http://fundf10.eastmoney.com/003884.html,朱晨歌
汇安沪深300指数增强C,003885,http://fundf10.eastmoney.com/003885.html,朱晨歌
汇安趋势动力股票A,005628,http://fundf10.eastmoney.com/005628.html,周加文
汇安趋势动力股票C,005629,http://fundf10.eastmoney.com/005629.html,周加文
汇安中证500增强A,010157,http://fundf10.eastmoney.com/010157.html,朱晨歌
汇安中证500增强C,010158,http://fundf10.eastmoney.com/010158.html,朱晨歌
汇安丰融混合A,003684,http://fundf10.eastmoney.com/003684.html,商震
汇安丰融混合C,003685,http://fundf10.eastmoney.com/003685.html,商震
汇安丰泽混合A,003889,http://fundf10.eastmoney.com/003889.html,戴杰
汇安丰泽混合C,003890,http://fundf10.eastmoney.com/003890.html,戴杰
汇安丰利混合A,003886,http://fundf10.eastmoney.com/003886.html,陆丰
汇安丰利混合C,003887,http://fundf10.eastmoney.com/003887.html,陆丰
汇安价值蓝筹混合A,009750,http://fundf10.eastmoney.com/009750.html,商震
汇安价值蓝筹混合C,009751,http://fundf10.eastmoney.com/009751.html,商震
汇安多策略混合A,005109,http://fundf10.eastmoney.com/005109.html,戴杰
汇安多策略混合C,005110,http://fundf10.eastmoney.com/005110.html,戴杰
汇安量化优选灵活配置A,005599,http://fundf10.eastmoney.com/005599.html,朱晨歌
汇安成长优选混合A,005550,http://fundf10.eastmoney.com/005550.html,戴杰
汇安量化优选灵活配置C,005600,http://fundf10.eastmoney.com/005600.html,朱晨歌
汇安成长优选混合C,005551,http://fundf10.eastmoney.com/005551.html,戴杰
汇安核心资产混合A,009381,http://fundf10.eastmoney.com/009381.html,朱晨歌
汇安核心资产混合C,009382,http://fundf10.eastmoney.com/009382.html,朱晨歌
汇安宜创量化精选混合A,008251,http://fundf10.eastmoney.com/008251.html,戴杰
汇安宜创量化精选混合C,008252,http://fundf10.eastmoney.com/008252.html,戴杰
汇安多因子混合A,006648,http://fundf10.eastmoney.com/006648.html,戴杰
汇安多因子混合C,006649,http://fundf10.eastmoney.com/006649.html,戴杰
汇安嘉利一年封闭混合A,009133,http://fundf10.eastmoney.com/009133.html,仇秉则
汇安嘉利一年封闭混合C,009134,http://fundf10.eastmoney.com/009134.html,仇秉则
汇安行业龙头混合,005634,http://fundf10.eastmoney.com/005634.html,邹唯
汇安丰华混合A,003854,http://fundf10.eastmoney.com/003854.html,陆丰
汇安丰华混合C,003855,http://fundf10.eastmoney.com/003855.html,陆丰
汇安丰恒灵活配置混合A,003845,http://fundf10.eastmoney.com/003845.html,张再奇
汇安丰恒灵活配置混合C,003846,http://fundf10.eastmoney.com/003846.html,张再奇
汇安裕阳定开混合,168601,http://fundf10.eastmoney.com/168601.html,邹唯
汇安消费龙头混合A,009564,http://fundf10.eastmoney.com/009564.html,戴杰
汇安消费龙头混合C,009565,http://fundf10.eastmoney.com/009565.html,戴杰
汇安丰益混合A,004560,http://fundf10.eastmoney.com/004560.html,陈欣
汇安丰益混合C,004561,http://fundf10.eastmoney.com/004561.html,陈欣
汇安资产轮动混合,005360,http://fundf10.eastmoney.com/005360.html,沈宏伟
汇安量化先锋混合A,007775,http://fundf10.eastmoney.com/007775.html,朱晨歌
汇安量化先锋混合C,007776,http://fundf10.eastmoney.com/007776.html,朱晨歌
汇安核心成长混合A,006270,http://fundf10.eastmoney.com/006270.html,刘田
汇安核心成长混合C,006271,http://fundf10.eastmoney.com/006271.html,刘田
汇安丰裕灵活配置混合A,004558,http://fundf10.eastmoney.com/004558.html,朱晨歌
汇安丰裕灵活配置混合C,004559,http://fundf10.eastmoney.com/004559.html,朱晨歌
汇安泓阳三年持有期混合,009566,http://fundf10.eastmoney.com/009566.html,邹唯
汇安均衡优选混合,010412,http://fundf10.eastmoney.com/010412.html,邹唯
